,property_id,locality_name,postal_code,street_name,house_number,latitude,longitude,property_type,property_subtype,price,type_of_sale,number_of_rooms,living_area,kitchen_type,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface_of_good,number_of_facades,swimming_pool,state_of_building,is_belgian
4185,11156009,borgerhout,2140,Turnhoutsebaan,322,51.2139485,4.4416665,APARTMENT,APARTMENT,359000.0,BUY_REGULAR,,125.0,INSTALLED,1.0,1.0,1,1.0,,,,,3.0,,JUST_RENOVATED,True
4186,11140743,stavelot,4970,Duzos lès Batch,20,50.4615104,5.9752538,HOUSE,HOUSE,319500.0,BUY_REGULAR,,154.0,,1.0,0.0,0,,,1.0,100.0,300.0,3.0,,AS_NEW,True
4187,11147136,oudenaarde,9700,Edelareberg,84,50.8338957,3.6255698,HOUSE,VILLA,1850000.0,BUY_REGULAR,4.0,250.0,HYPER_EQUIPPED,1.0,,1,1.0,,,,5500.0,4.0,,GOOD,True
4188,11158597,putte,2580,Mechelbaan,328,51.057682,4.6352834,APARTMENT,APARTMENT,340000.0,BUY_REGULAR,2.0,98.0,,,,0,,,,,,,,GOOD,True
4189,11151708,hélécine,1357,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
4190,11148746,mortsel,2640,Gustaaf Lavastraat,37,51.1699049,4.445997,APARTMENT,APARTMENT,269900.0,BUY_REGULAR,,67.0,HYPER_EQUIPPED,1.0,,1,1.0,7.0,,,,3.0,,JUST_RENOVATED,True
4191,11057537,oostduinkerke,8670,Albert I Laan,91,51.1327906,2.673234,APARTMENT,APARTMENT,415000.0,BUY_REGULAR,1.0,79.0,INSTALLED,1.0,,0,1.0,7.0,,,,1.0,,GOOD,True
4192,11121169,ottignies,1340,,,,,APARTMENT,APARTMENT,475000.0,BUY_REGULAR,,155.0,INSTALLED,1.0,,1,1.0,18.0,,,,2.0,,AS_NEW,True
4193,11024041,deinze,9800,Kattestraat,41,50.9879204,3.5244822,APARTMENT,APARTMENT,257000.0,BUY_REGULAR,9.0,72.0,INSTALLED,1.0,,0,1.0,19.0,,,,,,GOOD,True
4194,11109504,brussel,1000,Parkdreef,Drève du p,50.8654677,4.3437172,APARTMENT,PENTHOUSE,434000.0,BUY_REGULAR,,104.0,USA_HYPER_EQUIPPED,1.0,,0,1.0,8.0,,,,4.0,0.0,AS_NEW,True
4195,11153628,tihange,4500,Rue des vergiers,"1,RCH1",50.5284945,5.2469093,APARTMENT,TRIPLEX,190000.0,BUY_REGULAR,,92.0,INSTALLED,1.0,0.0,0,,,,,,3.0,0.0,GOOD,True
4196,11161311,mechelen,2800,,,,,APARTMENT,APARTMENT,339000.0,BUY_REGULAR,4.0,78.0,,,,0,1.0,13.0,,,,,,,True
4197,11142499,antwerpen,2000,Westkaai,61,51.232314,4.4048299,APARTMENT,APARTMENT,495000.0,BUY_REGULAR,1.0,82.0,,,,0,1.0,38.0,,,,2.0,,GOOD,True
4198,11156251,deurne,2100,Ruggeveldlaan,605,51.2233191,4.4788724,APARTMENT,APARTMENT,195000.0,BUY_REGULAR,,90.0,INSTALLED,1.0,,1,1.0,,,,,2.0,,GOOD,True
4199,10907096,bierbeek,3360,Groot Park,21,50.8558443,4.7765579,APARTMENT,APARTMENT,574660.0,BUY_REGULAR,,110.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,9.0,,,,4.0,1.0,AS_NEW,True
4200,10816614,knokke-heist,8300,Mussenpad,6,51.3493419,3.2916986,APARTMENT,APARTMENT,798000.0,BUY_REGULAR,1.0,99.0,,,,0,1.0,,,,,,,GOOD,True
4201,11159285,lier,2500,Leeuwerikstraat,12,51.1031504,4.5097305,HOUSE,HOUSE,589000.0,BUY_REGULAR,,235.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,30.0,,,402.0,3.0,0.0,GOOD,True
4202,11142613,la louvière haine-saint-paul,7100,rue d'Avondance,91,50.4555874,4.1832818,HOUSE,TOWN_HOUSE,320000.0,BUY_REGULAR,,223.0,INSTALLED,1.0,,0,1.0,,,,0.0,3.0,,GOOD,True
4203,11161509,blandain,7522,,,,,HOUSE,HOUSE,385000.0,BUY_REGULAR,,182.0,HYPER_EQUIPPED,1.0,,1,,,1.0,,663.0,3.0,,,True
4204,11007792,borsbeek,2150,Wenigerstraat,48,51.1988174,4.4766063,APARTMENT,APARTMENT,230000.0,BUY_REGULAR,,98.0,INSTALLED,1.0,,0,1.0,4.0,,,,3.0,0.0,JUST_RENOVATED,True
4205,11148500,kortrijk,8500,Doorniksewijk,93,50.819674,3.2693858,APARTMENT,APARTMENT,275250.0,BUY_REGULAR,5.0,,,,,0,,,,,,,,GOOD,True
4206,10511069,sint-lambrechts-woluwe,1200,Avenue Marcel Thiry,107,50.855576,4.4292398,APARTMENT,PENTHOUSE,275000.0,BUY_REGULAR,,50.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,7.0,,,,,0.0,AS_NEW,True
4207,11143161,woluwé-saint-pierre,1150,,,,,APARTMENT,APARTMENT,645000.0,BUY_REGULAR,,160.0,INSTALLED,1.0,,1,1.0,14.0,,,,4.0,,TO_BE_DONE_UP,True
4208,11036497,saint-georges-sur-meuse,4470,Rue Reine Astrid,50,50.5834292,5.3578798,HOUSE,HOUSE,189500.0,BUY_REGULAR,,273.0,INSTALLED,1.0,,0,1.0,10.0,1.0,160.0,175.0,3.0,,GOOD,True
4209,11126241,gent,9000,Patijntjestraat,78,51.0409301,3.7080385,APARTMENT,APARTMENT,475000.0,BUY_REGULAR,,104.0,INSTALLED,1.0,0.0,0,1.0,8.0,,,,2.0,0.0,AS_NEW,True
4210,10865690,antwerpen 2,2020,Jan van Rijswijcklaan,282,51.1914713,4.3987843,APARTMENT,APARTMENT,439000.0,BUY_REGULAR,,125.0,HYPER_EQUIPPED,1.0,,0,1.0,12.0,,,,,,AS_NEW,True
4211,10818520,herve,4650,Rue Haute,54,50.6423302,5.7960081,APARTMENT,APARTMENT,289000.0,BUY_REGULAR,,85.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,10.0,,,,3.0,0.0,AS_NEW,True
4212,11156206,deurne,2100,Paulus Beyestraat,64,51.2239523,4.4686071,HOUSE,HOUSE,245000.0,BUY_REGULAR,,118.0,NOT_INSTALLED,1.0,,1,,,1.0,50.0,120.0,2.0,,TO_RENOVATE,True
4213,11114944,harelbeke,8530,Watermolenstraat,3,50.8517875,3.3001757,APARTMENT,PENTHOUSE,669000.0,BUY_REGULAR,5.0,144.0,,,,0,1.0,51.0,,,,,,GOOD,True
4214,11145214,dadizele,8890,Berkenlaan,5,50.847757,3.091077,HOUSE,HOUSE,179000.0,BUY_REGULAR,1.0,125.0,,,,0,,,1.0,73.0,160.0,2.0,,TO_RENOVATE,True
4215,10154653,lede,9340,Markizaatstraat,,50.9687296,3.9871045,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
4216,11127499,antwerpen,2660,Roodenbekehoek,23,51.1781001,4.3477706,APARTMENT,APARTMENT,335000.0,BUY_REGULAR,6.0,80.0,,,,0,1.0,16.0,1.0,500.0,,2.0,0.0,AS_NEW,True
4217,10806451,oudergem,1160,Rond Point du Souverain,330,50.8193777,4.4277434,APARTMENT,GROUND_FLOOR,340000.0,BUY_REGULAR,,85.0,HYPER_EQUIPPED,1.0,0.0,0,,,,,,2.0,0.0,AS_NEW,True
4218,11157339,anderlecht,1070,Rue du Chapeau,38,50.8403391,4.3307293,APARTMENT,APARTMENT,249000.0,BUY_REGULAR,,88.0,HYPER_EQUIPPED,1.0,,0,1.0,,,,,2.0,,AS_NEW,True
4219,11096413,linkeroever,2050,August Vermeylenlaan,3,51.2327208,4.3788345,APARTMENT,APARTMENT,330000.0,BUY_REGULAR,12.0,116.0,,,,0,1.0,,,,,,,,True
4220,10815339,oostende,8400,Fortuinstraat,2,51.2258262,2.922767,APARTMENT,APARTMENT,290000.0,BUY_REGULAR,10.0,63.0,,1.0,,0,1.0,59.0,,,,,,,True
4221,11094604,marche-en-famenne,6900,Route de Bastogne,113,50.2126849,5.3647918,APARTMENT,APARTMENT,275842.0,BUY_REGULAR,3.0,91.0,,,,0,1.0,10.0,,,,,,GOOD,True
4222,10787553,oostende,8400,Luxemburgstraat,2,51.2206371,2.8888765,APARTMENT,APARTMENT,169000.0,BUY_REGULAR,5.0,57.0,,,,0,,,,,,,,,True
4223,11144313,rotselaar,3118,Sint Jansstraat,68,50.972314,4.6990631,HOUSE,HOUSE,265000.0,BUY_REGULAR,5.0,200.0,,,,0,,,,,386.0,,,TO_RESTORE,True
4224,11162245,antwerpen,2018,Copernicuslaan,1-3-5,51.2139561,4.4240867,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
4225,11150871,neder-over-heembeek,1120,Avenue Des Croix De Guerre - Oorlogskruisstraat,134,50.8908419,4.3825535,HOUSE,APARTMENT_BLOCK,1250000.0,BUY_REGULAR,,105.0,INSTALLED,1.0,0.0,0,,,,,105.0,4.0,0.0,GOOD,True
4226,10814475,puurs-sint-amands,2870,Molenheide,60,51.0391902,4.3256768,APARTMENT,SERVICE_FLAT,175000.0,BUY_REGULAR,,58.0,INSTALLED,1.0,,1,1.0,,,,,,,,True
4227,11105724,anderlecht,1070,Rue des Marchandises,1,50.8325359,4.3241691,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
4228,10901003,moustier-sur-sambre,5190,,,,,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,,85.0,,,,1,1.0,10.0,,,,2.0,,GOOD,True
4229,11161923,temse,9140,Paneellaan,13,51.1242227,4.2086218,HOUSE,HOUSE,453000.0,BUY_REGULAR,,147.0,INSTALLED,1.0,,1,1.0,32.0,,,458.0,3.0,,GOOD,True
4230,11144345,ramillies,1367,,,,,HOUSE,HOUSE,475000.0,BUY_REGULAR,,241.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,81.0,1.0,600.0,810.0,4.0,,AS_NEW,True
4231,11159670,antwerpen,2660,,,,,APARTMENT,APARTMENT,349000.0,BUY_REGULAR,,115.0,HYPER_EQUIPPED,1.0,,1,1.0,20.0,,,,3.0,,GOOD,True
4232,10743311,geraardsbergen,9500,Astridlaan,67,50.7737837,3.8701675,APARTMENT,APARTMENT,495000.0,BUY_REGULAR,,252.0,,,0.0,0,1.0,,,,,3.0,,,True
4233,11115853,sint-agatha-berchem,1082,Parc Jean Monnet,5112,50.8681379,4.2905195,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,,93.0,,1.0,0.0,0,1.0,7.0,,,,4.0,0.0,TO_RENOVATE,True
4234,10833140,koksijde,8670,Jaak Van Buggenhoutlaan,20A,51.114655,2.6375313,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
4235,11084981,beernem,8730,stationsplein,"9,01.05",51.1280709,3.3280596,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,,81.0,USA_INSTALLED,1.0,0.0,0,1.0,25.0,,,,2.0,0.0,AS_NEW,True
4236,11151451,juprelle,4450,"Chaussée de Tongres, 372",,50.7080511,5.5253888,HOUSE,HOUSE,309000.0,BUY_REGULAR,,202.0,INSTALLED,1.0,0.0,0,1.0,21.0,,,193.0,2.0,,,True
4237,11095735,antwerpen,2018,Belgiëlei,68,51.2074057,4.4196335,APARTMENT,FLAT_STUDIO,145000.0,BUY_REGULAR,,41.0,INSTALLED,1.0,,0,,,,,,3.0,0.0,GOOD,True
4238,11143340,scherpenheuvel,3270,Koning Albertstraat,12,50.9789918,4.9710142,HOUSE,HOUSE,274000.0,BUY_REGULAR,12.0,,,1.0,,0,1.0,20.0,,,204.0,,,AS_NEW,True
4239,11158705,lembeek,1502,Sterrestraat,34,50.7148558,4.218446,HOUSE,APARTMENT_BLOCK,699000.0,BUY_REGULAR,,,,,,1,,,,,1922.0,4.0,,GOOD,True
4240,11080798,izegem,8870,Patrick Sercudreef,35,50.9159984,3.2161219,APARTMENT,PENTHOUSE,350000.0,BUY_REGULAR,9.0,90.0,,,,0,,,,,,,,GOOD,True
4241,11117979,schaarbeek,1030,Chaussée de Haecht,507,50.8684756,4.3819925,APARTMENT,APARTMENT,179000.0,BUY_REGULAR,,47.0,INSTALLED,1.0,0.0,0,,,,,,,0.0,,True
4242,10967303,auvelais,5060,,,,,APARTMENT,APARTMENT,319000.0,BUY_REGULAR,,163.0,HYPER_EQUIPPED,1.0,,0,1.0,10.0,,,,2.0,,,True
4243,10552618,brasschaat,2930,Bredabaan,211,51.2866907,4.4858791,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
4244,10995555,diepenbeek,3590,Dorpsstraat,23,50.9081513,5.4208826,APARTMENT,APARTMENT,489260.0,BUY_REGULAR,,157.0,INSTALLED,1.0,,1,1.0,20.0,1.0,,,2.0,,,True
4245,11076121,brugge,8200,Gistelse Steenweg,531,51.2014778,3.2018713,APARTMENT,DUPLEX,449000.0,BUY_REGULAR,1.0,128.0,,,,0,1.0,9.0,,,,,,GOOD,True
4246,11150998,seilles,5300,,,,,HOUSE,HOUSE,416087.0,BUY_REGULAR,,240.0,,,,0,,,,,999.0,3.0,,,True
4247,10997217,evere,1140,Avenue du Golf,"4,2",50.8780454,4.4059132,APARTMENT,APARTMENT,315000.0,BUY_REGULAR,,100.0,INSTALLED,1.0,0.0,0,1.0,3.0,,,,3.0,0.0,AS_NEW,True
4248,11095781,gent,9000,Heerweg-Zuid,193,50.9969529,3.7070249,APARTMENT,APARTMENT,370000.0,BUY_REGULAR,3.0,93.0,INSTALLED,1.0,,0,1.0,10.0,,,,,,,True
4249,11158392,heusden-zolder,3550,Kleuterweg,1,51.0402268,5.3014457,APARTMENT,APARTMENT,215000.0,BUY_REGULAR,,121.0,SEMI_EQUIPPED,1.0,,1,,,,,,2.0,,GOOD,True
4250,9944643,veurne,8630,Brugsesteenweg,42,51.0764169,2.6722248,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
4251,10943316,gent,9000,Filaturestraat,38,51.0669986,3.7104986,APARTMENT,APARTMENT,449000.0,BUY_REGULAR,1.0,132.0,,,,0,1.0,,1.0,60.0,,,,GOOD,True
4252,11050814,amay,4540,Rue Goset,15,50.552799,5.3089717,HOUSE,HOUSE,212000.0,BUY_REGULAR,,179.0,INSTALLED,1.0,,0,1.0,38.0,1.0,381.0,476.0,3.0,0.0,,True
4253,11137427,nijlen,2560,Zavelweg,15,51.1625311,4.6849908,APARTMENT,APARTMENT,316700.0,BUY_REGULAR,6.0,99.0,,,,0,1.0,23.0,,,,,,GOOD,True
4254,11139109,sint-jans-molenbeek,1080,Boulevard Louis Mettewie,71,50.8551343,4.3053143,APARTMENT,APARTMENT,195000.0,BUY_REGULAR,,98.0,SEMI_EQUIPPED,1.0,0.0,0,1.0,10.0,,,,4.0,0.0,TO_BE_DONE_UP,True
4255,11034710,evere,1140,Avenue des Communautes,4,50.859963,4.4210558,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,,True
4256,11156187,merksem,2170,Lambrechtshoekenlaan,293,51.252971,4.4345381,APARTMENT,APARTMENT,229000.0,BUY_REGULAR,10.0,90.0,,1.0,,0,1.0,3.0,,,,,,,True
4257,11074181,heist-aan-zee,8301,Knokkestraat,26,51.3398524,3.2414056,APARTMENT,APARTMENT,725000.0,BUY_REGULAR,10.0,88.0,HYPER_EQUIPPED,1.0,,0,1.0,25.0,,,,,,GOOD,True
4258,11156252,deurne,2100,Bisschoppenhoflaan,284,51.2324538,4.4580806,APARTMENT,APARTMENT,169000.0,BUY_REGULAR,,87.0,,,,1,1.0,2.0,,,,3.0,,GOOD,True
4259,11148079,jurbeke,7050,Rue de Bauffe,17,50.5466136,3.8574371,HOUSE,HOUSE,220000.0,BUY_REGULAR,,102.0,,1.0,,0,1.0,43.0,1.0,821.0,1054.0,3.0,,TO_RENOVATE,True
4260,11149091,morlanwelz,7140,Rue Raoul Warocqué,14,50.4567213,4.2427908,APARTMENT,APARTMENT,159000.0,BUY_REGULAR,,102.0,USA_INSTALLED,1.0,0.0,0,1.0,9.0,,,,,0.0,GOOD,True
4261,11107110,blankenberge,8370,Weststraat,13,51.3148242,3.1249855,APARTMENT,APARTMENT,275000.0,BUY_REGULAR,12.0,77.0,INSTALLED,1.0,,0,1.0,1.0,,,,,,GOOD,True
4262,10975155,anderlecht,1070,Rue Félicien Rops,33,50.827505,4.2988166,APARTMENT,APARTMENT,250000.0,BUY_REGULAR,,88.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW,True
4263,11018139,blankenberge,8370,Koning Boudewijnlaan,5,51.3123145,3.1408409,APARTMENT,APARTMENT,225000.0,BUY_REGULAR,7.0,88.0,INSTALLED,1.0,,0,,,,,,,,,True
4264,11158272,oostende,8400,Albert I-Promenade,45,51.2336685,2.9145676,APARTMENT,APARTMENT,520000.0,BUY_REGULAR,1.0,110.0,,,,0,,,,,,,,GOOD,True
4265,10617017,roeselare,8800,Noordstraat,57,50.9467168,3.1224203,APARTMENT,APARTMENT,399000.0,BUY_REGULAR,,120.0,INSTALLED,1.0,,0,1.0,10.0,,,,2.0,0.0,JUST_RENOVATED,True
4266,11080895,westende,8434,Henri Jasparlaan,115,51.1660981,2.7686733,APARTMENT,APARTMENT,178000.0,BUY_REGULAR,,67.0,,,0.0,0,,,,,,2.0,0.0,,True
4267,10987640,antwerpen (2000),2000,Coquilhatstraat,14,51.2089614,4.3966631,HOUSE,MANOR_HOUSE,599000.0,BUY_REGULAR,9.0,182.0,,,,0,,,,,73.0,,,TO_RENOVATE,True
4268,10915546,rhode-saint-genèse,1640,Rue de la Fontaine,27,50.7440459,4.3461238,APARTMENT,APARTMENT,440000.0,BUY_REGULAR,,145.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,60.0,1.0,500.0,,2.0,0.0,AS_NEW,True
4269,11031814,halanzy,6792,Rue des Ateliers,14,49.5591517,5.7346036,HOUSE,HOUSE,499000.0,BUY_REGULAR,,200.0,,,,0,,,,,834.0,4.0,,TO_BE_DONE_UP,True
4270,11154480,zwijndrecht,2070,Statiestraat,"2, GLVL",51.21589,4.3288624,APARTMENT,APARTMENT,215000.0,BUY_REGULAR,,74.0,INSTALLED,1.0,,1,,,,,,2.0,,GOOD,True
4271,11095786,knokke,8300,Dumortierlaan,86,51.3522352,3.2930581,APARTMENT,APARTMENT,420000.0,BUY_REGULAR,6.0,53.0,INSTALLED,1.0,,0,,,,,,2.0,,,True
4272,11160936,rijmenam,2820,Plasstraat,2,51.0241978,4.603856,HOUSE,HOUSE,495000.0,BUY_REGULAR,12.0,146.0,,,,0,,,,,325.0,,,GOOD,True
4273,11143353,diksmuide,8600,Esenweg,35,51.0323089,2.8732642,HOUSE,VILLA,585000.0,BUY_REGULAR,16.0,263.0,INSTALLED,1.0,,0,,,,,1250.0,,,GOOD,True
4274,11085541,hulste,8531,Begonialaan,22,50.8867112,3.2903491,HOUSE,HOUSE,449900.0,BUY_REGULAR,14.0,203.0,INSTALLED,1.0,,0,,,,,845.0,,,,True
4275,11141863,middelburg,9992,,,,,HOUSE,VILLA,1350000.0,BUY_REGULAR,10.0,452.0,INSTALLED,1.0,,0,1.0,70.0,1.0,3150.0,3150.0,,,,True
4276,11000244,boom,2850,Antwerpsestraat,478,51.1038436,4.3692067,APARTMENT,APARTMENT,269000.0,BUY_REGULAR,,101.0,HYPER_EQUIPPED,1.0,,0,1.0,,,,,,,AS_NEW,True
4277,11160416,ukkel,1180,Chaussée de Waterloo,777,50.812448,4.367823,APARTMENT,APARTMENT,355000.0,BUY_REGULAR,,95.0,,,,1,1.0,2.0,,,,,,,True
4278,11156027,hoboken,2660,Steynstraat,361,51.1844714,4.3663927,APARTMENT,APARTMENT,175000.0,BUY_REGULAR,,75.0,SEMI_EQUIPPED,1.0,,1,1.0,,,,,,,GOOD,True
4279,11143150,brugge,8000,Koningin Elisabethlaan,10,51.2152995,3.2168002,HOUSE,APARTMENT_BLOCK,1175000.0,BUY_REGULAR,1.0,319.0,,,,0,,,,,133.0,2.0,,GOOD,True
4280,11156111,oostende,8400,Sint-Lodewijksstraat,2,51.2144395,2.9310304,HOUSE,HOUSE,405000.0,BUY_REGULAR,13.0,195.0,HYPER_EQUIPPED,1.0,,0,1.0,50.0,1.0,250.0,541.0,,,,True
4281,10520222,koksijde,8670,Rousseaulaan,19,51.1231312,2.6426469,APARTMENT,GROUND_FLOOR,205000.0,BUY_REGULAR,1.0,93.0,,1.0,,0,1.0,,,,,,,TO_BE_DONE_UP,True
4282,11148542,hasselt,3500,Havenstraat,1,50.9384745,5.3402692,APARTMENT,APARTMENT,345000.0,BUY_REGULAR,3.0,90.0,,,,0,1.0,21.0,,,,,,,True
4283,11146344,hensies,7350,,,,,HOUSE,HOUSE,307611.0,BUY_REGULAR,,147.0,,,,0,,,,,539.0,4.0,,AS_NEW,True
4284,11078605,arlon,6700,Rue Zénobe Gramme,14H,49.6793336,5.8069572,APARTMENT,APARTMENT,495000.0,BUY_REGULAR,,122.0,INSTALLED,1.0,,0,1.0,,,,,,,,True
4285,11159970,cheratte,4602,Rue Pierre Andrien,55,50.686527,5.6716607,HOUSE,HOUSE,159000.0,BUY_REGULAR,,80.0,SEMI_EQUIPPED,1.0,,1,1.0,,,,55.0,3.0,,TO_BE_DONE_UP,True
4286,11073866,aarschot,3200,Felix Daelslaan,20,51.0054066,4.8302465,APARTMENT,DUPLEX,339000.0,BUY_REGULAR,14.0,130.0,INSTALLED,1.0,,0,1.0,30.0,,,,,,,True
4287,11150872,elsene,1050,Avenue Général de Gaulle,26,50.8256837,4.3707899,APARTMENT,APARTMENT,720000.0,BUY_REGULAR,,170.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,7.0,,,,4.0,0.0,GOOD,True
4288,11081372,kessel-lo,3010,Martelarenlaan,139,50.8787654,4.7193018,APARTMENT,APARTMENT,270000.0,BUY_REGULAR,10.0,70.0,INSTALLED,1.0,,0,,,,,,,,,True
4289,10922175,antwerpen,2000,Leon Stynenstraat,70,51.2051241,4.3850093,APARTMENT,LOFT,1200000.0,BUY_REGULAR,,187.0,HYPER_EQUIPPED,1.0,,0,1.0,60.0,,,,,,,True
4290,11142518,nethen,1390,,,,,HOUSE,HOUSE,320000.0,BUY_REGULAR,,130.0,SEMI_EQUIPPED,1.0,,1,,,1.0,768.0,768.0,4.0,,TO_BE_DONE_UP,True
4291,11154403,wilrijk,2610,Angelus Roncallilaan,18,51.1644326,4.4149631,HOUSE,HOUSE,597000.0,BUY_REGULAR,,170.0,SEMI_EQUIPPED,1.0,,1,,,1.0,,489.0,4.0,,TO_BE_DONE_UP,True
4292,11138614,laken (brussel),1020,Heizelstraat,136,50.8913127,4.3379231,APARTMENT,APARTMENT,275000.0,BUY_REGULAR,,90.0,,1.0,0.0,0,1.0,,,,,2.0,0.0,,True
4293,11129715,soignies,7060,Rue des Crinoïdes,2,50.5695466,4.071075,APARTMENT,APARTMENT,345000.0,BUY_REGULAR,,132.0,INSTALLED,1.0,,0,1.0,12.0,,,,4.0,,,True
4294,10426245,sint-lambrechts-woluwe,1200,Avenue Paul Hymans,125,50.8476254,4.4335176,APARTMENT,APARTMENT,390000.0,BUY_REGULAR,,140.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,5.0,,,,2.0,0.0,GOOD,True
4295,11143351,diksmuide,8600,Esenweg,35,51.0323089,2.8732642,HOUSE,VILLA,785000.0,BUY_REGULAR,16.0,263.0,INSTALLED,1.0,,0,,,,,2630.0,,,GOOD,True
4296,10681408,elsene,1050,Avenue du Derby,53,50.8031635,4.3896356,APARTMENT,APARTMENT,295000.0,BUY_REGULAR,,70.0,HYPER_EQUIPPED,1.0,0.0,0,,,,,,3.0,0.0,AS_NEW,True
4297,11144754,schoten,2900,Nerviërslei,19,51.2684185,4.5227523,HOUSE,VILLA,1550000.0,BUY_REGULAR,1.0,400.0,,1.0,,0,,,,,1939.0,4.0,,GOOD,True
4298,11134863,zeebrugge,8380,Noordhinderstraat,5,51.3314414,3.2033576,APARTMENT,APARTMENT,349000.0,BUY_REGULAR,11.0,92.0,INSTALLED,1.0,,0,,,,,,3.0,,,True
4299,11141127,antwerpen,2140,Drink,19,51.2148423,4.4347619,APARTMENT,APARTMENT,215000.0,BUY_REGULAR,,106.0,,1.0,0.0,0,1.0,5.0,,,,,,,True
4300,10969989,heverlee (leuven),3001,Leeuwerikenstraat,45,50.8623358,4.6990742,APARTMENT,APARTMENT,395000.0,BUY_REGULAR,,100.0,,,1.0,0,1.0,,,,,2.0,0.0,,True
4301,11158595,putte,2580,Mechelbaan,328,51.057682,4.6352834,APARTMENT,APARTMENT,265000.0,BUY_REGULAR,1.0,76.0,,,,0,,,,,,,,,True
4302,10997723,merchtem,1785,Mieregemstraat,57,50.9548245,4.2309242,APARTMENT,DUPLEX,384900.0,BUY_REGULAR,,218.0,HYPER_EQUIPPED,1.0,,1,1.0,18.0,1.0,,,3.0,,GOOD,True
4303,10738825,nieuwpoort,8620,Oude Veurnevaart,82,51.1256378,2.7520771,APARTMENT,APARTMENT,699000.0,BUY_REGULAR,1.0,138.0,,1.0,,0,,,1.0,62.0,,,,GOOD,True
4304,11162020,zottegem strijpen,9620,Strijpenplein,10,50.8677644,3.7877384,APARTMENT,DUPLEX,510000.0,BUY_REGULAR,,175.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,13.0,1.0,450.0,,2.0,0.0,AS_NEW,True
4305,11159902,sint-amandsberg,9040,jean bethunestraat,90,51.0530753,3.7484664,HOUSE,HOUSE,179000.0,BUY_REGULAR,,,SEMI_EQUIPPED,1.0,0.0,0,1.0,10.0,1.0,,0.0,,0.0,TO_BE_DONE_UP,True
4306,11156431,lasne,1380,,,,,HOUSE,HOUSE,795000.0,BUY_REGULAR,,210.0,,1.0,0.0,0,1.0,25.0,1.0,730.0,730.0,2.0,0.0,AS_NEW,True
4307,11162869,tienen,3300,Veldbornstraat,29,50.8079943,4.9429068,APARTMENT,APARTMENT,220000.0,BUY_REGULAR,,91.0,INSTALLED,1.0,,0,1.0,8.0,,,,2.0,,GOOD,True
4308,11075215,brussel,1000,,,,,APARTMENT,APARTMENT,1650000.0,BUY_REGULAR,6.0,550.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,,,,,2.0,0.0,JUST_RENOVATED,True
4309,11155855,beverlo,3581,Beverlo-Dorp,1,51.0882479,5.2224973,APARTMENT,APARTMENT,183600.0,BUY_REGULAR,2.0,74.0,,,,0,1.0,9.0,,,,,,,True
4310,11081106,schaarbeek,1030,Avenue Rogier,95,50.8595963,4.3761542,APARTMENT,APARTMENT,215000.0,BUY_REGULAR,3.0,70.0,,1.0,,0,,,,,,,,GOOD,True
4311,11148097,gistel,8470,congolaan,17,51.1542883,2.9607184,HOUSE,HOUSE,315000.0,BUY_REGULAR,,156.0,,1.0,,1,1.0,,,,203.0,2.0,,GOOD,True
4312,11155830,geraardsbergen,9500,Moenebroekstraat,3,50.7981962,3.8991095,HOUSE,MIXED_USE_BUILDING,449500.0,BUY_REGULAR,,257.0,INSTALLED,1.0,,1,1.0,27.0,,,1029.0,4.0,,GOOD,True
4313,11125314,oostende,8400,Klaprozenlaan,2,51.2097829,2.8756579,APARTMENT,APARTMENT,230000.0,BUY_REGULAR,,55.0,,,,0,,,,,,3.0,,GOOD,True
